config_id,run_name,run_id,phase,domain,domain_code,pooling,normalization,convolution,activation,stream_interaction,stream_level,interaction_level,test_auc,test_ap,test_average_precision,auc_above_real,ap_above_real,quadrant_relative_to_real
cx_ksp_avg_rms_std_dual_holo_modrelu,cx_ksp_avg_rms_std_dual_holo_modrelu,phase1_1184439_417,phase1,Fourier,1,average,rms,standard,modrelu,dual / holographic,dual,holographic,0.6134343190180753,0.08300193217031455,0.08300193217031455,False,False,neither
cx_ksp_avg_rms_std_dual_holo_magsilu,cx_ksp_avg_rms_std_dual_holo_magsilu,phase1_1184439_418,phase1,Fourier,1,average,rms,standard,magnitude_silu,dual / holographic,dual,holographic,0.6953643273440228,0.1057162703850051,0.1057162703850051,False,False,neither
cx_ksp_avg_rms_std_dual_holo_crelu,cx_ksp_avg_rms_std_dual_holo_crelu,phase1_1184439_419,phase1,Fourier,1,average,rms,standard,crelu,dual / holographic,dual,holographic,0.6139714769156394,0.07089021818701954,0.07089021818701954,False,False,neither
cx_ksp_avg_rms_std_dual_holo_card,cx_ksp_avg_rms_std_dual_holo_card,phase1_1184439_420,phase1,Fourier,1,average,rms,standard,cardioid,dual / holographic,dual,holographic,0.5644186608653614,0.06818842401989275,0.06818842401989275,False,False,neither
cx_ksp_avg_rms_wl_single_none_modrelu,cx_ksp_avg_rms_wl_single_none_modrelu,phase1_1184439_421,phase1,Fourier,1,average,rms,widely_linear,modrelu,complex_only / none,complex_only,none,0.6363978191389359,0.08921780203120958,0.08921780203120958,False,False,neither
cx_ksp_avg_rms_wl_single_none_magsilu,cx_ksp_avg_rms_wl_single_none_magsilu,phase1_1184439_422,phase1,Fourier,1,average,rms,widely_linear,magnitude_silu,complex_only / none,complex_only,none,0.717347514301829,0.10561507757600523,0.10561507757600523,False,False,neither
cx_ksp_avg_rms_wl_single_none_crelu,cx_ksp_avg_rms_wl_single_none_crelu,phase1_1184439_423,phase1,Fourier,1,average,rms,widely_linear,crelu,complex_only / none,complex_only,none,0.5522654634329761,0.06832253924537368,0.06832253924537368,False,False,neither
cx_ksp_avg_rms_wl_single_none_card,cx_ksp_avg_rms_wl_single_none_card,phase1_1184439_424,phase1,Fourier,1,average,rms,widely_linear,cardioid,complex_only / none,complex_only,none,0.6173690006177317,0.10873005919813786,0.10873005919813786,False,True,ap_only
cx_ksp_avg_rms_wl_single_holo_modrelu,cx_ksp_avg_rms_wl_single_holo_modrelu,phase1_1184439_425,phase1,Fourier,1,average,rms,widely_linear,modrelu,complex_only / holographic,complex_only,holographic,0.6160798216635781,0.06400463975479374,0.06400463975479374,False,False,neither
cx_ksp_avg_rms_wl_single_holo_magsilu,cx_ksp_avg_rms_wl_single_holo_magsilu,phase1_1184439_426,phase1,Fourier,1,average,rms,widely_linear,magnitude_silu,complex_only / holographic,complex_only,holographic,0.6610802245320011,0.11797268213514789,0.11797268213514789,False,True,ap_only
cx_ksp_avg_rms_wl_single_holo_crelu,cx_ksp_avg_rms_wl_single_holo_crelu,phase1_1184439_427,phase1,Fourier,1,average,rms,widely_linear,crelu,complex_only / holographic,complex_only,holographic,0.5987027636773828,0.07141366126099148,0.07141366126099148,False,False,neither
cx_ksp_avg_rms_wl_single_holo_card,cx_ksp_avg_rms_wl_single_holo_card,phase1_1184439_428,phase1,Fourier,1,average,rms,widely_linear,cardioid,complex_only / holographic,complex_only,holographic,0.6006365321086133,0.10084462353211805,0.10084462353211805,False,False,neither
cx_ksp_avg_rms_wl_dual_none_modrelu,cx_ksp_avg_rms_wl_dual_none_modrelu,phase1_1184439_429,phase1,Fourier,1,average,rms,widely_linear,modrelu,dual / none,dual,none,0.6374049901968684,0.10019513389108711,0.10019513389108711,False,False,neither
cx_ksp_avg_rms_wl_dual_none_magsilu,cx_ksp_avg_rms_wl_dual_none_magsilu,phase1_1184439_430,phase1,Fourier,1,average,rms,widely_linear,magnitude_silu,dual / none,dual,none,0.6617382429565171,0.09048385959293538,0.09048385959293538,False,False,neither
cx_ksp_avg_rms_wl_dual_none_crelu,cx_ksp_avg_rms_wl_dual_none_crelu,phase1_1184439_431,phase1,Fourier,1,average,rms,widely_linear,crelu,dual / none,dual,none,0.6708430693202266,0.08152765798955633,0.08152765798955633,False,False,neither
cx_ksp_avg_rms_wl_dual_none_card,cx_ksp_avg_rms_wl_dual_none_card,phase1_1184439_432,phase1,Fourier,1,average,rms,widely_linear,cardioid,dual / none,dual,none,0.5684876319394085,0.06880599294770817,0.06880599294770817,False,False,neither
cx_ksp_avg_rms_wl_dual_gate_modrelu,cx_ksp_avg_rms_wl_dual_gate_modrelu,phase1_1184439_433,phase1,Fourier,1,average,rms,widely_linear,modrelu,dual / modulus_gate,dual,modulus_gate,0.68556119571348,0.11242291988474117,0.11242291988474117,False,True,ap_only
cx_ksp_avg_rms_wl_dual_gate_magsilu,cx_ksp_avg_rms_wl_dual_gate_magsilu,phase1_1184439_434,phase1,Fourier,1,average,rms,widely_linear,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.5948755136572395,0.06969076608397984,0.06969076608397984,False,False,neither
cx_ksp_avg_rms_wl_dual_gate_crelu,cx_ksp_avg_rms_wl_dual_gate_crelu,phase1_1184439_435,phase1,Fourier,1,average,rms,widely_linear,crelu,dual / modulus_gate,dual,modulus_gate,0.7315284827975183,0.12973652144362635,0.12973652144362635,True,True,both_above
cx_ksp_avg_rms_wl_dual_gate_card,cx_ksp_avg_rms_wl_dual_gate_card,phase1_1184439_436,phase1,Fourier,1,average,rms,widely_linear,cardioid,dual / modulus_gate,dual,modulus_gate,0.6005962452662961,0.08361966292502587,0.08361966292502587,False,False,neither
cx_ksp_avg_rms_wl_dual_holo_modrelu,cx_ksp_avg_rms_wl_dual_holo_modrelu,phase1_1184439_437,phase1,Fourier,1,average,rms,widely_linear,modrelu,dual / holographic,dual,holographic,0.607874734778288,0.0853225362686712,0.0853225362686712,False,False,neither
cx_ksp_avg_rms_wl_dual_holo_magsilu,cx_ksp_avg_rms_wl_dual_holo_magsilu,phase1_1184439_438,phase1,Fourier,1,average,rms,widely_linear,magnitude_silu,dual / holographic,dual,holographic,0.6330942980689174,0.07860617159118849,0.07860617159118849,False,False,neither
cx_ksp_avg_rms_wl_dual_holo_crelu,cx_ksp_avg_rms_wl_dual_holo_crelu,phase1_1184439_439,phase1,Fourier,1,average,rms,widely_linear,crelu,dual / holographic,dual,holographic,0.6446029060242258,0.11177173556388603,0.11177173556388603,False,True,ap_only
cx_ksp_avg_rms_wl_dual_holo_card,cx_ksp_avg_rms_wl_dual_holo_card,phase1_1184439_440,phase1,Fourier,1,average,rms,widely_linear,cardioid,dual / holographic,dual,holographic,0.5682861977278221,0.08068029503561581,0.08068029503561581,False,False,neither
cx_ksp_avg_cbn_std_single_none_modrelu,cx_ksp_avg_cbn_std_single_none_modrelu,phase1_1184439_441,phase1,Fourier,1,average,batchnorm,standard,modrelu,complex_only / none,complex_only,none,0.7533773802809336,0.12458061629803371,0.12458061629803371,True,True,both_above
cx_ksp_avg_cbn_std_single_none_magsilu,cx_ksp_avg_cbn_std_single_none_magsilu,phase1_1184439_442,phase1,Fourier,1,average,batchnorm,standard,magnitude_silu,complex_only / none,complex_only,none,0.7066715010877447,0.11284669954646882,0.11284669954646882,False,True,ap_only
cx_ksp_avg_cbn_std_single_none_crelu,cx_ksp_avg_cbn_std_single_none_crelu,phase1_1184439_443,phase1,Fourier,1,average,batchnorm,standard,crelu,complex_only / none,complex_only,none,0.720839040635995,0.17818336080063374,0.17818336080063374,False,True,ap_only
cx_ksp_avg_cbn_std_single_none_card,cx_ksp_avg_cbn_std_single_none_card,phase1_1184439_444,phase1,Fourier,1,average,batchnorm,standard,cardioid,complex_only / none,complex_only,none,0.6987215642037977,0.09274045128466872,0.09274045128466872,False,False,neither
cx_ksp_avg_cbn_std_single_holo_modrelu,cx_ksp_avg_cbn_std_single_holo_modrelu,phase1_1184439_445,phase1,Fourier,1,average,batchnorm,standard,modrelu,complex_only / holographic,complex_only,holographic,0.6820428114844359,0.09230571075916555,0.09230571075916555,False,False,neither
cx_ksp_avg_cbn_std_single_holo_magsilu,cx_ksp_avg_cbn_std_single_holo_magsilu,phase1_1184439_446,phase1,Fourier,1,average,batchnorm,standard,magnitude_silu,complex_only / holographic,complex_only,holographic,0.6029060242258212,0.06728304026611222,0.06728304026611222,False,False,neither
cx_ksp_avg_cbn_std_single_holo_crelu,cx_ksp_avg_cbn_std_single_holo_crelu,phase1_1184439_447,phase1,Fourier,1,average,batchnorm,standard,crelu,complex_only / holographic,complex_only,holographic,0.6416888244299411,0.11156553580261444,0.11156553580261444,False,True,ap_only
cx_ksp_avg_cbn_std_single_holo_card,cx_ksp_avg_cbn_std_single_holo_card,phase1_1184439_448,phase1,Fourier,1,average,batchnorm,standard,cardioid,complex_only / holographic,complex_only,holographic,0.6689495877313136,0.11583528560507353,0.11583528560507353,False,True,ap_only
cx_ksp_avg_cbn_std_dual_none_modrelu,cx_ksp_avg_cbn_std_dual_none_modrelu,phase1_1184439_449,phase1,Fourier,1,average,batchnorm,standard,modrelu,dual / none,dual,none,0.5882819004646416,0.06208366370639898,0.06208366370639898,False,False,neither
cx_ksp_avg_cbn_std_dual_none_magsilu,cx_ksp_avg_cbn_std_dual_none_magsilu,phase1_1184439_450,phase1,Fourier,1,average,batchnorm,standard,magnitude_silu,dual / none,dual,none,0.6550237692369673,0.0960932895987192,0.0960932895987192,False,False,neither
cx_ksp_avg_cbn_std_dual_none_crelu,cx_ksp_avg_cbn_std_dual_none_crelu,phase1_1184439_451,phase1,Fourier,1,average,batchnorm,standard,crelu,dual / none,dual,none,0.6088953347836596,0.08824424252036457,0.08824424252036457,False,False,neither
cx_ksp_avg_cbn_std_dual_none_card,cx_ksp_avg_cbn_std_dual_none_card,phase1_1184439_452,phase1,Fourier,1,average,batchnorm,standard,cardioid,dual / none,dual,none,0.5388230870464372,0.06662995743834858,0.06662995743834858,False,False,neither
cx_ksp_avg_cbn_std_dual_gate_modrelu,cx_ksp_avg_cbn_std_dual_gate_modrelu,phase1_1184439_453,phase1,Fourier,1,average,batchnorm,standard,modrelu,dual / modulus_gate,dual,modulus_gate,0.7319716380630086,0.139790594142989,0.139790594142989,True,True,both_above
cx_ksp_avg_cbn_std_dual_gate_magsilu,cx_ksp_avg_cbn_std_dual_gate_magsilu,phase1_1184439_454,phase1,Fourier,1,average,batchnorm,standard,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.610278516369887,0.13158886911862552,0.13158886911862552,False,True,ap_only
cx_ksp_avg_cbn_std_dual_gate_crelu,cx_ksp_avg_cbn_std_dual_gate_crelu,phase1_1184439_455,phase1,Fourier,1,average,batchnorm,standard,crelu,dual / modulus_gate,dual,modulus_gate,0.6345714822872184,0.08090782857983261,0.08090782857983261,False,False,neither
cx_ksp_avg_cbn_std_dual_gate_card,cx_ksp_avg_cbn_std_dual_gate_card,phase1_1184439_456,phase1,Fourier,1,average,batchnorm,standard,cardioid,dual / modulus_gate,dual,modulus_gate,0.6600059087368731,0.11675004454039932,0.11675004454039932,False,True,ap_only
cx_ksp_avg_cbn_std_dual_holo_modrelu,cx_ksp_avg_cbn_std_dual_holo_modrelu,phase1_1184439_457,phase1,Fourier,1,average,batchnorm,standard,modrelu,dual / holographic,dual,holographic,0.6472618376171676,0.07381613327308988,0.07381613327308988,False,False,neither
cx_ksp_avg_cbn_std_dual_holo_magsilu,cx_ksp_avg_cbn_std_dual_holo_magsilu,phase1_1184439_458,phase1,Fourier,1,average,batchnorm,standard,magnitude_silu,dual / holographic,dual,holographic,0.546585018666237,0.0683950162416862,0.0683950162416862,False,False,neither
cx_ksp_avg_cbn_std_dual_holo_crelu,cx_ksp_avg_cbn_std_dual_holo_crelu,phase1_1184439_459,phase1,Fourier,1,average,batchnorm,standard,crelu,dual / holographic,dual,holographic,0.6770338140896517,0.11999702548568265,0.11999702548568265,False,True,ap_only
cx_ksp_avg_cbn_std_dual_holo_card,cx_ksp_avg_cbn_std_dual_holo_card,phase1_1184439_460,phase1,Fourier,1,average,batchnorm,standard,cardioid,dual / holographic,dual,holographic,0.6188461848360325,0.07021929689674944,0.07021929689674944,False,False,neither
cx_ksp_avg_cbn_wl_single_none_modrelu,cx_ksp_avg_cbn_wl_single_none_modrelu,phase1_1184439_461,phase1,Fourier,1,average,batchnorm,widely_linear,modrelu,complex_only / none,complex_only,none,0.642870571804582,0.12208177868648801,0.12208177868648801,False,True,ap_only
cx_ksp_avg_cbn_wl_single_none_magsilu,cx_ksp_avg_cbn_wl_single_none_magsilu,phase1_1184439_462,phase1,Fourier,1,average,batchnorm,widely_linear,magnitude_silu,complex_only / none,complex_only,none,0.7337241157038111,0.12538397755121233,0.12538397755121233,True,True,both_above
cx_ksp_avg_cbn_wl_single_none_crelu,cx_ksp_avg_cbn_wl_single_none_crelu,phase1_1184439_463,phase1,Fourier,1,average,batchnorm,widely_linear,crelu,complex_only / none,complex_only,none,0.59710471893213,0.06651075275970583,0.06651075275970583,False,False,neither
cx_ksp_avg_cbn_wl_single_none_card,cx_ksp_avg_cbn_wl_single_none_card,phase1_1184439_464,phase1,Fourier,1,average,batchnorm,widely_linear,cardioid,complex_only / none,complex_only,none,0.67437488249671,0.1096306698307206,0.1096306698307206,False,True,ap_only
cx_ksp_avg_cbn_wl_single_holo_modrelu,cx_ksp_avg_cbn_wl_single_holo_modrelu,phase1_1184439_465,phase1,Fourier,1,average,batchnorm,widely_linear,modrelu,complex_only / holographic,complex_only,holographic,0.6573201192490532,0.07498735647318348,0.07498735647318348,False,False,neither
cx_ksp_avg_cbn_wl_single_holo_magsilu,cx_ksp_avg_cbn_wl_single_holo_magsilu,phase1_1184439_466,phase1,Fourier,1,average,batchnorm,widely_linear,magnitude_silu,complex_only / holographic,complex_only,holographic,0.5318131764832272,0.05111864494725606,0.05111864494725606,False,False,neither
cx_ksp_avg_cbn_wl_single_holo_crelu,cx_ksp_avg_cbn_wl_single_holo_crelu,phase1_1184439_467,phase1,Fourier,1,average,batchnorm,widely_linear,crelu,complex_only / holographic,complex_only,holographic,0.6378481454623588,0.08844348438774091,0.08844348438774091,False,False,neither
cx_ksp_avg_cbn_wl_single_holo_card,cx_ksp_avg_cbn_wl_single_holo_card,phase1_1184439_468,phase1,Fourier,1,average,batchnorm,widely_linear,cardioid,complex_only / holographic,complex_only,holographic,0.7260494722423656,0.10651301500643043,0.10651301500643043,False,True,ap_only
cx_ksp_avg_cbn_wl_dual_none_modrelu,cx_ksp_avg_cbn_wl_dual_none_modrelu,phase1_1184439_469,phase1,Fourier,1,average,batchnorm,widely_linear,modrelu,dual / none,dual,none,0.6722665377487713,0.1202000300791326,0.1202000300791326,False,True,ap_only
cx_ksp_avg_cbn_wl_dual_none_magsilu,cx_ksp_avg_cbn_wl_dual_none_magsilu,phase1_1184439_470,phase1,Fourier,1,average,batchnorm,widely_linear,magnitude_silu,dual / none,dual,none,0.6435017323342196,0.11764357022018075,0.11764357022018075,False,True,ap_only
cx_ksp_avg_cbn_wl_dual_none_crelu,cx_ksp_avg_cbn_wl_dual_none_crelu,phase1_1184439_471,phase1,Fourier,1,average,batchnorm,widely_linear,crelu,dual / none,dual,none,0.6432868691751941,0.0688949827220283,0.0688949827220283,False,False,neither
cx_ksp_avg_cbn_wl_dual_none_card,cx_ksp_avg_cbn_wl_dual_none_card,phase1_1184439_472,phase1,Fourier,1,average,batchnorm,widely_linear,cardioid,dual / none,dual,none,0.6489001692047378,0.08771526632811401,0.08771526632811401,False,False,neither
cx_ksp_avg_cbn_wl_dual_gate_modrelu,cx_ksp_avg_cbn_wl_dual_gate_modrelu,phase1_1184439_473,phase1,Fourier,1,average,batchnorm,widely_linear,modrelu,dual / modulus_gate,dual,modulus_gate,0.7261569038218785,0.12191696649089212,0.12191696649089212,False,True,ap_only
cx_ksp_avg_cbn_wl_dual_gate_magsilu,cx_ksp_avg_cbn_wl_dual_gate_magsilu,phase1_1184439_474,phase1,Fourier,1,average,batchnorm,widely_linear,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.7295409985765315,0.11433958083114719,0.11433958083114719,True,True,both_above
cx_ksp_avg_cbn_wl_dual_gate_crelu,cx_ksp_avg_cbn_wl_dual_gate_crelu,phase1_1184439_475,phase1,Fourier,1,average,batchnorm,widely_linear,crelu,dual / modulus_gate,dual,modulus_gate,0.6901404667902129,0.10419879111527033,0.10419879111527033,False,False,neither
cx_ksp_avg_cbn_wl_dual_gate_card,cx_ksp_avg_cbn_wl_dual_gate_card,phase1_1184439_476,phase1,Fourier,1,average,batchnorm,widely_linear,cardioid,dual / modulus_gate,dual,modulus_gate,0.6387344559933392,0.0847662170493412,0.0847662170493412,False,False,neither
cx_ksp_avg_cbn_wl_dual_holo_modrelu,cx_ksp_avg_cbn_wl_dual_holo_modrelu,phase1_1184439_477,phase1,Fourier,1,average,batchnorm,widely_linear,modrelu,dual / holographic,dual,holographic,0.6650283350790965,0.10467311740783712,0.10467311740783712,False,False,neither
cx_ksp_avg_cbn_wl_dual_holo_magsilu,cx_ksp_avg_cbn_wl_dual_holo_magsilu,phase1_1184439_478,phase1,Fourier,1,average,batchnorm,widely_linear,magnitude_silu,dual / holographic,dual,holographic,0.6407622270566433,0.09465481505380237,0.09465481505380237,False,False,neither
cx_ksp_avg_cbn_wl_dual_holo_crelu,cx_ksp_avg_cbn_wl_dual_holo_crelu,phase1_1184439_479,phase1,Fourier,1,average,batchnorm,widely_linear,crelu,dual / holographic,dual,holographic,0.6144817769183251,0.07154960349139743,0.07154960349139743,False,False,neither
cx_ksp_avg_cbn_wl_dual_holo_card,cx_ksp_avg_cbn_wl_dual_holo_card,phase1_1184439_480,phase1,Fourier,1,average,batchnorm,widely_linear,cardioid,dual / holographic,dual,holographic,0.6526737034351248,0.08074649056676658,0.08074649056676658,False,False,neither
